Unnamed: 0,name,latitude,longitude,street_1,street_2,city,state,zip-code,phone,fax,url
1138,Spanish Fork Ear Nose and Throat,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,801-492-2445,801-492-2470,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/intermountain-spanish-fork-clinic/spanish-fork-ear-nose-and-throat/
1139,Spanish Fork Family Medicine,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,385-344-6800,Na,https://intermountainhealthcare.org/locations/spanish-fork-clinic/
1140,Spanish Fork Hospital,40.1335888,-111.6381703,765 E Marketplace Dr,,Spanish Fork,UT,84660,385-344-5000,Na,https://intermountainhealthcare.org/locations/spanish-fork-hospital/
1141,Spanish Fork Hospital Colonoscopy,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-6011,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-colonoscopy/
1142,Spanish Fork Hospital Emergency Services,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-5000,385-344-5220,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-emergency-services/
1143,Spanish Fork Hospital Endoscopy,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-6011,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-endoscopy/
1144,Spanish Fork Hospital Gift Shop,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-5174,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-gift-shop/
1145,Spanish Fork Hospital Imaging Services,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-5810,385-344-5805,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-imaging-services/
1146,Intermountain Cancer Center - Spanish Fork Hospital,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-5670,385-297-2636,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-infusion-services/
1147,Spanish Fork Hospital Lab Services,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-5850,385-297-2998,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-lab-services/
1148,Spanish Fork Hospital Same Day Surgery,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-6131,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-same-day-surgery/
1149,Spanish Fork Hospital Surgical Services,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-6010,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-surgical-services/
1150,Spanish Fork Hospital Volunteer Services,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,801-357-8123,Na,https://intermountainhealthcare.orghttps://intermountainhealthcare.org/giving-volunteering/volunteer/
1151,Spanish fork Hospital Weigh to Health,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,801-507-2406,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-weigh-to-health/
1152,Spanish Fork Hospital Volunteer Services,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,801-357-8123,Na,https://intermountainhealthcare.orghttps://intermountainhealthcare.org/giving-volunteering/volunteer/
1153,Spanish fork Hospital Weigh to Health,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,801-507-2406,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-weigh-to-health/
1154,Spanish Fork Hospital Women & Newborn Services,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-6303,385-344-6305,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospital-women-newborn-services/
1155,Spanish Fork Hospitalists,40.1335888,-111.6381703,765 E Market Place Dr,,Spanish Fork,UT,84660,385-344-5651,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/spanish-fork-hospital/spanish-fork-hospitalists/
1156,Spanish Fork InstaCare,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,385-344-6600,385-344-6605,https://intermountainhealthcare.org/locations/spanish-fork-clinic/
1157,Spanish Fork Orthopedics and Sports Medicine,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,385-344-6770,385-344-6775,https://intermountainhealthcare.org/locations/spanish-fork-clinic/medical-services/orthopedics/
1158,Spanish Fork Pediatrics,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,Na,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/intermountain-spanish-fork-clinic/spanish-fork-pediatrics/
1159,Spanish Fork Physical Medicine and Rehab,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,Na,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/intermountain-spanish-fork-clinic/spanish-fork-physical-medicine-and-rehab/
1160,Spanish Fork Psychiatry and Counseling,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,801-357-7525,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/intermountain-spanish-fork-clinic/spanish-fork-psychiatry-and-counseling/
1161,Spanish Fork Pulmonary Clinic,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,Na,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/intermountain-spanish-fork-clinic/spanish-fork-pulmonary-clinic/
1162,Spanish Fork Women's Center,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,Na,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/intermountain-spanish-fork-clinic/spanish-fork-women-s-center/
1163,Spring Creek Women's Health,42.5349911,-113.777014,1408 Pomerelle St Ste H,,Burley,ID,83318,208-677-6170,208-878-4974,https://intermountainhealthcare.org/locations/spring-creek-womens-health-clinic/
1164,Springville Clinic,40.1617379,-111.6254854,762 W 400 S,,Springville,UT,84663,801-429-1210,801-429-1291,https://intermountainhealthcare.org/locations/springville-clinic/
1165,Springville WorkMed,40.1617379,-111.6254854,762 W 400 S,,Springville,UT,84663,801-491-6400,801-429-6449,https://intermountainhealthcare.org/locations/springville-clinic/
1166,St. Geoge Regional Hospital Volunteer Services,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-688-4047,Na,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/st-george-regional-hospital-river-road-campus/st-geoge-regional-hospital-volunteer-services/
1167,St George 400 E Campus,37.0988386,-113.5781335,544 S. 400 E.,,St. George,UT,84770,435-688-3460,Na,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/river-road-clinic/st-george-400-e-campus/
1168,St. George Endocrine and Diabetes Clinic,37.0955711,-113.5530158,1424 E Foremaster Dr Ste 140,,St George,UT,84790,435-251-2888,435-251-2878,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/st-george-endocrine-and-diabetes-clinic/st-george-endocrine-and-diabetes-clinic/
1169,St. George High Risk OB,37.0976086999999,-113.5537976,1380 E Medical Center Dr Ste 1600,,St George,UT,84790,435-251-4170,435-251-4151,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1170,St George Hospital Weigh to Health,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,801-507-2408,Na,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/st-george-regional-hospital-river-road-campus/st-george-hospital-weigh-to-health/
1171,Intermountain St. George Imaging Center,37.095571,-113.5556031,1424 Foremaster Dr,STE 120,St. George,UT,84790,435-251-5950,435-251-5951,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/st-george-imaging-center/st-george-imaging-center/
1172,St. George Infectious Disease Clinic,37.0976086999999,-113.5537976,1380 E Medical Center Dr Ste 2200,,St George,UT,84790,435-251-2620,435-251-2621,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1173,St. George Maternal Fetal Medicine,37.0976086999999,-113.5537976,1380 E Medical Center Dr Ste 1600,,St George,UT,84790,435-251-4150,435-251-4151,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1174,St. George Neonatology,37.0976086999999,-113.5537976,1380 E Medical Center Dr Ste 1600,,St George,UT,84790,435-688-5440,435-688-5441,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1175,St. George Pulmonary Critical Care,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-2600,435-251-2610,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1176,St. George Regional Hospital Chaplain,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-1047,Na,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/st-george-regional-hospital-river-road-campus/st-george-regional-hospital-chaplain/
1177,St. George Regional Hospital Endoscopy,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-1980,435-251-1589,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1178,St. George Regional Hospital Gift Shop,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-1957,Na,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/st-george-regional-hospital-river-road-campus/st-george-regional-hospital-gift-shop/
1179,St. George Regional Hospital Human Resources,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-2121,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1180,St. George Regional Hospital Imaging,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-1701,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1181,St. George Regional Hospital Infusion Services,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-4600,435-251-4601,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1182,St. George Regional Hospital Intensive Care Unit,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-1000,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1183,St. George Regional Hospital LiVe Well Library,37.0969603,-113.5519393,1380 E Medical Dr,,St George,UT,84790,435-251-3785,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1184,St. George Regional Hospital Outpatient Lab,37.0976086999999,-113.5537976,1380 E Medical Dr,,St George,UT,84790,435-251-5022,435-251-4530,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1185,St. George Regional Hospital Outpatient Nutrition Services,37.0969603,-113.5519393,652 S Medical Center Dr,,St George,UT,84790,435-251-3793,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1186,St. George Regional Hospital Prenatal Education,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,801-251-4373,Na,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/st-george-regional-hospital-river-road-campus/st-george-regional-hospital-prenatal-education/
1187,St. George Regional Hospital Registration,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-2860,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1188,St. George Regional Hospital Rehabilitation,37.0969603,-113.5519393,652 S Medical Center Dr,,St George,UT,84790,435-251-2250,435-251-2255,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1189,St. George Regional Hospital River Road,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-1000,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1190,St. George Regional Hospital River Road Emergency Department,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-1000,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1191,St. George Regional Hospital Sandstone Cafe,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-2050,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1192,St. George Regional Hospital Simply Birth Program,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,801-251-4373,Na,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/st-george-regional-hospital-river-road-campus/st-george-regional-hospital-simply-birth-program/
1193,St. George Regional Hospital Sleep Center,37.0969603,-113.5519393,652 S Medical Center Dr Ste 310,,St George,UT,84790,435-251-3940,435-251-3941,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1194,St. George Regional Hospital Surgical Services,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-1570,435-251-1560,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1195,St. George Regional Hospital Women's Center,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-1000,435-251-4251,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1196,St. George Regional Neuro Rehabilitation,37.0969603,-113.5519393,652 S Medical Center Dr Ste 340,,St George,UT,84790,435-251-6250,Na,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
1197,St. George Surgery Center,37.0970556,-113.5514167,652 S Medical Center Dr,,St George,UT,84790,435-251-3910,435-251-3969,https://intermountainhealthcare.org/locations/location-details/st-george-regional-hospital-river-road/st-george-surgery-center/st-george-surgery-center/
1198,St George WorkMed,37.1152214,-113.5212262,385 N 3050 E,,St George,UT,84790,435-251-2630,435-627-0316,https://intermountainhealthcare.org/locations/location-details/st-george-workmed/st-george-workmed/
1199,St. George Wound Care and Hyperbaric Medicine Center,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-4000,435-251-4001,https://intermountainhealthcare.org/locations/st-george-regional-hospital/medical-services/wound-care/
1200,St. John's Medical Center - Pediatric Cardiology,0.0,0.0,625 East Broadway,,Jackson,WY,83001,307-733-3636,707-739-7675,https://intermountainhealthcare.org/locations/location-details/primary-children-s-hospital/primary-children-s-hospital-outpatient-services-building/st-john-s-medical-center-pediatric-cardiology/
1201,St. John's Medical Center - Pediatric Neurology,0.0,0.0,505 East Broadway,Ste A,Jackson,WY,83001,307-733-3636,801-587-7539,https://intermountainhealthcare.org/locations/location-details/primary-children-s-hospital/primary-children-s-hospital-outpatient-services-building/st-john-s-medical-center-pediatric-neurology/
1202,Stewart Rehab Center,41.1924969,-111.9517571,3903 Harrison Blvd,,Ogden,UT,84403,801-387-2080,801-387-6610,https://intermountainhealthcare.org/locations/mckay-dee-hospital/
1203,Summit Day Treatment,41.183618,-111.94896,4387 Harrison Blvd Ste C-4,,Ogden,UT,84403,801-387-4970,801-387-4988,https://intermountainhealthcare.org/locations/location-details/mckay-dee-hospital/summit-day-treatment/summit-day-treatment/
